# time[s], delta_E_avg[eV], delta_E_cx_avg[eV], delta_E_el_avg[eV]
  2.002000E-005,  1.311818E-002,  1.778958E-002, -4.671401E-003
  2.003000E-005, -5.402901E-003, -7.702456E-004, -4.632655E-003
  2.004000E-005,  1.204469E-002,  1.178433E-002,  2.603667E-004
  2.005000E-005,  8.517907E-003,  1.151452E-002, -2.996615E-003
  2.006000E-005, -1.002831E-003, -6.202145E-004, -3.826162E-004
  2.007000E-005,  5.265854E-003,  1.166747E-002, -6.401614E-003
  2.008000E-005, -1.074047E-003,  6.042060E-003, -7.116107E-003
  2.009000E-005, -1.692861E-003,  1.206791E-002, -1.376077E-002
  2.010000E-005, -1.178605E-002, -1.024823E-002, -1.537825E-003
  2.011000E-005,  4.788135E-004,  4.220876E-003, -3.742063E-003
  2.012000E-005,  5.616241E-003,  4.385658E-003,  1.230583E-003
  2.013000E-005,  5.718398E-003, -7.359464E-003,  1.307786E-002
  2.014000E-005,  6.155947E-003,  5.091802E-003,  1.064145E-003
  2.015000E-005, -1.284506E-002, -9.225468E-003, -3.619589E-003
  2.016000E-005, -5.266719E-003, -8.014158E-003,  2.747439E-003
  2.017000E-005, -6.008156E-003, -1.342996E-003, -4.665161E-003
  2.018000E-005, -8.900100E-003, -6.685330E-003, -2.214770E-003
  2.019000E-005,  1.590670E-003, -6.075757E-004,  2.198246E-003
  2.020000E-005,  1.621241E-002,  1.068869E-002,  5.523724E-003
  2.021000E-005, -1.952156E-002, -1.322378E-002, -6.297771E-003
  2.022000E-005, -6.146654E-003, -4.951268E-003, -1.195385E-003
  2.023000E-005,  5.462342E-003, -1.400236E-003,  6.862578E-003
  2.024000E-005,  8.142349E-003,  5.453322E-004,  7.597017E-003
  2.025000E-005, -2.244342E-002, -1.209468E-002, -1.034874E-002
  2.026000E-005, -4.794905E-003,  4.882300E-003, -9.677204E-003
  2.027000E-005,  1.944015E-002,  9.078434E-003,  1.036172E-002
  2.028000E-005, -6.698770E-003, -9.489360E-003,  2.790590E-003
  2.029000E-005, -3.098236E-003, -1.990705E-003, -1.107531E-003
  2.030000E-005,  1.108447E-002,  1.137247E-002, -2.880082E-004
  2.031000E-005,  1.630232E-003,  5.889803E-003, -4.259571E-003
  2.032000E-005, -9.283745E-003, -1.229318E-002,  3.009432E-003
  2.033000E-005,  9.790376E-003,  3.365295E-003,  6.425081E-003
  2.034000E-005,  1.494862E-002,  1.088568E-002,  4.062940E-003
  2.035000E-005,  1.977635E-002,  1.858786E-002,  1.188496E-003
  2.036000E-005, -1.080296E-002, -4.501062E-004, -1.035286E-002
  2.037000E-005,  5.531713E-003,  4.954218E-003,  5.774950E-004
  2.038000E-005,  3.692955E-003,  3.619396E-003,  7.355914E-005
  2.039000E-005,  2.890167E-003,  2.036586E-003,  8.535803E-004
  2.040000E-005, -8.502087E-003,  1.851327E-003, -1.035341E-002
  2.041000E-005, -1.450966E-003,  2.279633E-003, -3.730599E-003
  2.042000E-005, -3.842028E-003, -5.394397E-003,  1.552369E-003
  2.043000E-005,  1.158019E-003, -4.642331E-003,  5.800350E-003
  2.044000E-005,  9.307070E-003,  7.491106E-003,  1.815964E-003
  2.045000E-005,  1.009577E-002,  1.280750E-002, -2.711735E-003
  2.046000E-005,  1.105961E-002,  1.322780E-002, -2.168187E-003
  2.047000E-005, -2.734068E-003, -4.359886E-003,  1.625817E-003
  2.048000E-005,  2.281338E-003,  5.577865E-003, -3.296528E-003
  2.049000E-005,  2.659016E-003, -1.515645E-003,  4.174661E-003
  2.050000E-005,  2.505173E-003,  6.461426E-003, -3.956253E-003
  2.051000E-005,  1.325263E-002,  2.106673E-002, -7.814103E-003
  2.052000E-005, -1.502121E-003,  8.911273E-004, -2.393248E-003
  2.053000E-005,  1.402583E-002,  1.671489E-002, -2.689057E-003
  2.054000E-005, -3.583008E-003,  4.822993E-003, -8.406001E-003
  2.055000E-005, -8.639254E-004,  4.340934E-005, -9.073347E-004
  2.056000E-005,  3.475178E-004,  5.841079E-003, -5.493561E-003
  2.057000E-005,  3.124152E-003, -8.557698E-004,  3.979922E-003
  2.058000E-005, -7.746567E-003,  2.300148E-003, -1.004671E-002
  2.059000E-005,  9.956966E-003,  1.363964E-002, -3.682674E-003
  2.060000E-005, -1.714491E-002, -7.855534E-003, -9.289372E-003
  2.061000E-005, -9.863027E-003, -5.561380E-003, -4.301647E-003
  2.062000E-005, -6.432127E-003, -6.968220E-003,  5.360926E-004
  2.063000E-005,  4.201147E-004, -6.117698E-003,  6.537813E-003
  2.064000E-005,  5.378523E-004,  6.175731E-003, -5.637879E-003
  2.065000E-005, -1.169602E-002, -1.570252E-002,  4.006494E-003
  2.066000E-005, -9.173709E-003, -2.850704E-003, -6.323006E-003
  2.067000E-005, -9.401761E-003, -1.225515E-002,  2.853389E-003
  2.068000E-005, -1.519583E-003,  4.840977E-003, -6.360560E-003
  2.069000E-005, -1.037044E-002, -1.421440E-003, -8.948998E-003
  2.070000E-005,  1.437693E-002,  1.796517E-002, -3.588238E-003
  2.071000E-005, -9.172654E-003, -4.920562E-003, -4.252092E-003
  2.072000E-005, -1.538036E-003,  5.504469E-003, -7.042505E-003
  2.073000E-005,  9.446521E-003,  8.016479E-003,  1.430042E-003
  2.074000E-005,  8.659643E-003,  6.592919E-003,  2.066724E-003
  2.075000E-005, -7.780978E-004,  4.877244E-003, -5.655342E-003
  2.076000E-005,  5.062108E-003,  6.609072E-003, -1.546964E-003
  2.077000E-005, -1.056068E-002, -5.874614E-003, -4.686070E-003
  2.078000E-005,  4.737861E-003,  1.284874E-002, -8.110878E-003
  2.079000E-005, -2.015306E-002, -1.423681E-002, -5.916251E-003
  2.080000E-005, -1.830988E-003,  6.277722E-003, -8.108710E-003
  2.081000E-005, -2.248732E-002, -1.627066E-002, -6.216657E-003
  2.082000E-005,  1.030767E-003,  6.603415E-004,  3.704258E-004
  2.083000E-005,  8.108730E-003,  7.262412E-003,  8.463182E-004
  2.084000E-005,  3.301948E-003,  6.767083E-003, -3.465135E-003
  2.085000E-005,  9.636850E-003,  1.227477E-002, -2.637919E-003
  2.086000E-005, -1.292640E-002, -7.909162E-003, -5.017238E-003
  2.087000E-005,  1.605359E-003,  6.667045E-003, -5.061686E-003
  2.088000E-005, -4.578560E-003, -1.054445E-002,  5.965893E-003
  2.089000E-005, -4.661876E-003, -5.788951E-003,  1.127075E-003
  2.090000E-005,  6.031845E-003, -9.621124E-004,  6.993958E-003
  2.091000E-005, -4.470763E-003, -2.785423E-003, -1.685341E-003
  2.092000E-005, -3.667588E-003, -1.960592E-003, -1.706996E-003
  2.093000E-005,  1.321258E-002,  1.399143E-002, -7.788557E-004
  2.094000E-005, -1.870154E-003,  5.428745E-003, -7.298899E-003
  2.095000E-005, -1.093037E-002, -8.250688E-003, -2.679680E-003
  2.096000E-005, -1.232974E-002, -8.114041E-003, -4.215702E-003
  2.097000E-005, -2.328583E-003, -4.309287E-003,  1.980705E-003
  2.098000E-005, -2.518155E-003,  5.029262E-003, -7.547417E-003
  2.099000E-005,  7.061451E-003, -4.993003E-004,  7.560752E-003
  2.100000E-005,  4.551101E-003,  7.139610E-003, -2.588509E-003
  2.101000E-005, -6.560817E-004, -3.953540E-003,  3.297458E-003
  2.102000E-005, -7.276291E-004, -2.477192E-003,  1.749563E-003
  2.103000E-005,  7.125137E-003,  6.616810E-003,  5.083276E-004
  2.104000E-005, -1.306785E-002, -1.109014E-002, -1.977713E-003
  2.105000E-005,  4.194116E-003,  8.863198E-003, -4.669082E-003
  2.106000E-005,  6.813362E-003,  4.919527E-003,  1.893836E-003
  2.107000E-005,  4.533280E-003,  2.722357E-003,  1.810923E-003
  2.108000E-005, -4.507010E-003, -5.812052E-004, -3.925805E-003
  2.109000E-005,  1.657831E-002,  6.753969E-003,  9.824339E-003
  2.110000E-005,  3.788561E-003,  1.005439E-002, -6.265833E-003
  2.111000E-005,  4.540768E-003,  1.158265E-002, -7.041881E-003
  2.112000E-005,  1.162264E-003, -3.086979E-003,  4.249243E-003
  2.113000E-005,  1.556551E-003,  3.363930E-004,  1.220158E-003
  2.114000E-005, -7.218120E-003,  4.595347E-003, -1.181347E-002
  2.115000E-005,  1.752900E-002,  1.605545E-002,  1.473556E-003
  2.116000E-005, -4.650552E-003,  2.050395E-003, -6.700947E-003
  2.117000E-005, -2.067852E-002, -1.134840E-002, -9.330125E-003
  2.118000E-005, -9.106693E-003,  5.500056E-004, -9.656699E-003
  2.119000E-005,  1.480990E-002,  1.426063E-002,  5.492771E-004
  2.120000E-005,  7.204265E-003,  6.602028E-003,  6.022367E-004
  2.121000E-005,  3.349852E-003, -1.357642E-003,  4.707494E-003
  2.122000E-005,  1.144313E-002,  3.679125E-003,  7.764003E-003
  2.123000E-005, -2.114647E-002, -1.229031E-002, -8.856156E-003
  2.124000E-005, -1.957951E-002, -7.921536E-003, -1.165798E-002
  2.125000E-005,  7.204008E-003,  9.353375E-003, -2.149366E-003
  2.126000E-005, -7.058691E-003, -3.115239E-003, -3.943452E-003
  2.127000E-005, -1.254289E-002, -1.189793E-002, -6.449599E-004
  2.128000E-005,  3.018462E-003,  3.852431E-003, -8.339698E-004
  2.129000E-005,  3.209878E-003,  1.509421E-003,  1.700458E-003
  2.130000E-005, -1.552365E-003,  6.191719E-003, -7.744084E-003
  2.131000E-005, -1.171876E-003, -4.346501E-003,  3.174625E-003
  2.132000E-005, -3.983299E-003, -2.841168E-003, -1.142132E-003
  2.133000E-005,  7.519979E-003,  1.135085E-002, -3.830872E-003
  2.134000E-005, -2.767972E-004, -1.148783E-003,  8.719857E-004
  2.135000E-005, -2.474489E-003,  7.601335E-003, -1.007582E-002
  2.136000E-005,  1.583950E-003,  2.809968E-003, -1.226018E-003
  2.137000E-005, -8.766950E-003, -1.850887E-004, -8.581861E-003
  2.138000E-005,  1.272347E-002,  1.348609E-002, -7.626229E-004
  2.139000E-005, -6.042103E-003, -5.414926E-003, -6.271770E-004
  2.140000E-005, -2.051024E-002, -1.460279E-002, -5.907454E-003
  2.141000E-005, -2.990093E-003,  9.480621E-004, -3.938155E-003
  2.142000E-005,  1.392525E-002,  7.486069E-003,  6.439176E-003
  2.143000E-005,  1.894137E-002,  2.149128E-002, -2.549911E-003
  2.144000E-005, -1.049511E-002,  1.195163E-003, -1.169027E-002
  2.145000E-005, -7.619919E-004,  3.069805E-003, -3.831797E-003
  2.146000E-005,  2.174308E-003,  8.689597E-003, -6.515289E-003
  2.147000E-005,  4.224997E-003,  3.762461E-003,  4.625356E-004
  2.148000E-005,  1.574866E-002,  1.695766E-002, -1.208995E-003
  2.149000E-005,  2.973899E-003, -1.271846E-003,  4.245744E-003
  2.150000E-005,  5.835178E-003,  2.958674E-003,  2.876505E-003
  2.151000E-005, -1.562956E-002, -9.538549E-003, -6.091009E-003
  2.152000E-005, -6.968572E-003,  2.853443E-003, -9.822015E-003
  2.153000E-005,  1.631870E-002,  1.454878E-002,  1.769926E-003
  2.154000E-005,  1.317524E-002,  9.625483E-003,  3.549754E-003
  2.155000E-005,  4.584507E-003,  6.107103E-003, -1.522596E-003
  2.156000E-005, -5.997354E-004,  4.177718E-003, -4.777453E-003
  2.157000E-005,  4.587497E-003,  6.446687E-003, -1.859189E-003
  2.158000E-005, -8.621682E-003, -4.355205E-003, -4.266477E-003
  2.159000E-005,  7.733818E-003,  6.157549E-003,  1.576269E-003
  2.160000E-005, -1.338619E-004,  1.105975E-002, -1.119362E-002
  2.161000E-005, -1.586696E-003,  4.898161E-003, -6.484857E-003
  2.162000E-005,  1.936335E-003,  5.032679E-003, -3.096344E-003
  2.163000E-005,  8.514863E-004,  5.289426E-003, -4.437940E-003
  2.164000E-005, -2.355584E-003, -1.088883E-002,  8.533248E-003
  2.165000E-005, -1.061936E-002, -4.216658E-003, -6.402704E-003
  2.166000E-005,  1.042718E-002,  1.051096E-002, -8.377539E-005
  2.167000E-005, -8.524697E-003, -7.917223E-003, -6.074737E-004
  2.168000E-005, -4.658725E-004,  7.061843E-003, -7.527716E-003
  2.169000E-005, -1.250614E-002, -6.465036E-003, -6.041106E-003
  2.170000E-005, -8.135319E-003, -5.137032E-003, -2.998287E-003
  2.171000E-005,  5.353084E-003,  4.399869E-003,  9.532142E-004
  2.172000E-005,  1.055241E-002,  1.256972E-002, -2.017311E-003
  2.173000E-005,  1.337920E-002,  5.522113E-003,  7.857089E-003
  2.174000E-005, -1.398078E-002, -1.486879E-002,  8.880080E-004
  2.175000E-005,  6.518654E-003,  1.149976E-004,  6.403657E-003
  2.176000E-005, -1.092250E-002, -6.393352E-003, -4.529144E-003
  2.177000E-005,  1.417643E-003,  5.096728E-003, -3.679085E-003
  2.178000E-005, -1.375620E-002, -8.213479E-003, -5.542722E-003
  2.179000E-005,  3.393054E-004, -1.437061E-003,  1.776367E-003
  2.180000E-005,  8.196254E-005,  2.674541E-003, -2.592578E-003
  2.181000E-005, -1.859203E-002, -1.705122E-002, -1.540816E-003
  2.182000E-005, -4.108793E-004, -2.242126E-003,  1.831247E-003
  2.183000E-005,  1.820314E-002,  1.563069E-002,  2.572444E-003
  2.184000E-005,  2.631911E-003,  9.467567E-003, -6.835656E-003
  2.185000E-005, -1.448090E-003, -1.036272E-003, -4.118183E-004
  2.186000E-005, -3.405227E-003,  6.033481E-003, -9.438707E-003
  2.187000E-005,  8.679238E-003,  8.633186E-003,  4.605130E-005
  2.188000E-005,  1.036637E-002,  9.099792E-003,  1.266581E-003
  2.189000E-005,  1.061251E-002,  9.973846E-003,  6.386601E-004
  2.190000E-005, -1.382723E-003,  1.225604E-003, -2.608326E-003
  2.191000E-005, -4.066143E-004,  6.158073E-003, -6.564687E-003
  2.192000E-005, -1.110360E-002,  3.149803E-003, -1.425340E-002
  2.193000E-005, -2.872028E-003, -5.590959E-003,  2.718931E-003
  2.194000E-005, -9.195014E-003, -1.853963E-003, -7.341051E-003
  2.195000E-005,  6.248965E-003,  6.096288E-003,  1.526766E-004
  2.196000E-005, -3.107643E-003, -8.910789E-004, -2.216564E-003
  2.197000E-005, -1.155797E-003, -5.906567E-003,  4.750771E-003
  2.198000E-005, -5.092256E-003, -5.767395E-003,  6.751392E-004
  2.199000E-005,  7.114345E-003,  5.478490E-003,  1.635855E-003
  2.200000E-005,  1.247408E-002,  1.393124E-002, -1.457162E-003
  2.201000E-005,  4.742245E-003,  6.157018E-003, -1.414773E-003
  2.202000E-005,  9.317037E-003,  6.288546E-003,  3.028491E-003
  2.203000E-005, -9.064358E-003, -6.509811E-003, -2.554547E-003
  2.204000E-005, -1.040700E-003,  8.539227E-004, -1.894623E-003
  2.205000E-005, -1.904498E-002, -1.417846E-002, -4.866511E-003
  2.206000E-005, -7.172553E-003, -5.192599E-003, -1.979954E-003
  2.207000E-005,  1.401799E-002,  8.705510E-003,  5.312480E-003
  2.208000E-005,  1.666595E-003, -1.456932E-003,  3.123527E-003
  2.209000E-005,  1.203030E-002,  1.583027E-002, -3.799978E-003
  2.210000E-005, -3.689335E-003, -8.086623E-003,  4.397288E-003
  2.211000E-005, -1.288654E-002, -7.891796E-003, -4.994742E-003
  2.212000E-005,  5.850321E-003,  6.883283E-003, -1.032962E-003
  2.213000E-005,  8.355818E-003,  7.856146E-003,  4.996729E-004
  2.214000E-005,  1.898967E-003,  2.966437E-003, -1.067470E-003
  2.215000E-005,  1.398899E-003,  1.059787E-002, -9.198968E-003
  2.216000E-005,  1.229980E-002,  9.334749E-003,  2.965049E-003
  2.217000E-005, -9.367597E-003, -6.440258E-003, -2.927339E-003
  2.218000E-005, -2.602015E-003,  5.497180E-003, -8.099195E-003
  2.219000E-005,  1.227957E-002,  2.413614E-003,  9.865955E-003
  2.220000E-005,  8.779375E-003,  7.632855E-003,  1.146520E-003
  2.221000E-005,  7.089271E-003,  4.696710E-003,  2.392561E-003
  2.222000E-005,  3.353906E-003,  1.655923E-003,  1.697983E-003
  2.223000E-005, -1.376722E-002, -1.223681E-002, -1.530416E-003
  2.224000E-005, -1.151828E-002, -1.228576E-002,  7.674712E-004
  2.225000E-005, -6.386647E-003, -4.178416E-003, -2.208232E-003
  2.226000E-005, -1.138073E-002, -3.712376E-004, -1.100950E-002
  2.227000E-005,  3.516125E-003,  2.862921E-003,  6.532049E-004
  2.228000E-005,  3.030736E-005, -5.960209E-006,  3.626756E-005
  2.229000E-005,  1.100281E-002,  1.599762E-002, -4.994809E-003
  2.230000E-005, -4.439941E-003, -4.260033E-003, -1.799076E-004
  2.231000E-005, -6.929303E-003, -3.164431E-003, -3.764873E-003
  2.232000E-005,  2.471541E-002,  1.628126E-002,  8.434146E-003
  2.233000E-005, -8.703200E-003, -9.573244E-004, -7.745876E-003
  2.234000E-005, -7.311308E-003,  2.424348E-003, -9.735656E-003
  2.235000E-005,  1.660479E-002,  1.147107E-002,  5.133718E-003
  2.236000E-005, -3.976641E-003, -3.343722E-003, -6.329185E-004
  2.237000E-005,  2.664437E-003, -5.140832E-003,  7.805269E-003
  2.238000E-005,  5.914481E-003,  8.136943E-003, -2.222462E-003
  2.239000E-005, -9.508677E-003, -3.713247E-003, -5.795430E-003
  2.240000E-005,  2.806876E-003,  1.141643E-003,  1.665233E-003
  2.241000E-005, -4.151707E-003, -2.907672E-003, -1.244035E-003
  2.242000E-005, -3.751602E-003,  3.053415E-003, -6.805017E-003
  2.243000E-005,  1.024718E-003,  3.545999E-003, -2.521281E-003
  2.244000E-005,  6.204289E-004,  3.738032E-003, -3.117603E-003
  2.245000E-005, -1.252936E-002, -1.191528E-002, -6.140760E-004
  2.246000E-005, -1.390343E-003, -2.922437E-003,  1.532093E-003
  2.247000E-005,  4.974968E-003,  1.107545E-002, -6.100478E-003
  2.248000E-005, -6.008342E-003, -2.827850E-003, -3.180492E-003
  2.249000E-005,  4.159455E-003, -2.073028E-004,  4.366757E-003
  2.250000E-005,  7.808103E-003,  1.650069E-002, -8.692590E-003
  2.251000E-005,  1.731469E-002,  1.361285E-002,  3.701844E-003
  2.252000E-005, -7.202115E-004,  6.490502E-003, -7.210713E-003
  2.253000E-005, -7.788975E-003, -4.573960E-003, -3.215015E-003
  2.254000E-005,  3.715558E-003,  7.587126E-003, -3.871568E-003
  2.255000E-005, -3.588034E-003,  4.234614E-003, -7.822648E-003
  2.256000E-005,  1.725467E-003,  5.084549E-003, -3.359082E-003
  2.257000E-005,  1.086400E-002,  1.240758E-002, -1.543583E-003
  2.258000E-005, -3.209331E-003,  7.963266E-003, -1.117260E-002
  2.259000E-005,  3.686500E-003, -1.285803E-003,  4.972303E-003
  2.260000E-005, -1.971191E-003,  9.708547E-005, -2.068276E-003
  2.261000E-005, -1.030932E-002, -8.040892E-003, -2.268430E-003
  2.262000E-005, -5.439483E-004, -3.002529E-003,  2.458581E-003
  2.263000E-005,  1.332469E-002,  1.698348E-002, -3.658788E-003
  2.264000E-005,  9.500928E-004,  4.939564E-003, -3.989471E-003
  2.265000E-005, -1.308857E-002, -8.128293E-003, -4.960274E-003
  2.266000E-005, -2.051900E-003,  4.113312E-004, -2.463231E-003
  2.267000E-005, -7.920015E-003, -1.070557E-002,  2.785555E-003
  2.268000E-005,  4.271329E-003,  9.946626E-003, -5.675297E-003
  2.269000E-005,  3.441636E-003,  7.114174E-003, -3.672538E-003
  2.270000E-005,  8.318889E-003,  1.100030E-002, -2.681415E-003
  2.271000E-005,  4.822186E-004, -6.473827E-003,  6.956046E-003
  2.272000E-005,  9.514120E-003,  8.637272E-003,  8.768481E-004
  2.273000E-005,  5.278426E-003,  3.860880E-003,  1.417546E-003
  2.274000E-005,  4.544546E-003,  3.620039E-003,  9.245073E-004
  2.275000E-005, -5.604498E-003,  7.970143E-004, -6.401512E-003
  2.276000E-005,  3.534008E-003,  3.822250E-003, -2.882422E-004
  2.277000E-005, -1.440432E-002, -7.720861E-003, -6.683458E-003
  2.278000E-005,  1.764161E-002,  1.599385E-002,  1.647760E-003
  2.279000E-005,  6.328408E-003,  3.477714E-003,  2.850693E-003
  2.280000E-005, -1.326301E-002, -3.863975E-003, -9.399038E-003
  2.281000E-005, -1.043262E-002, -1.034565E-002, -8.696568E-005
  2.282000E-005,  4.940638E-004,  3.015125E-003, -2.521062E-003
  2.283000E-005,  6.422128E-003, -1.595662E-003,  8.017790E-003
  2.284000E-005,  9.642686E-003,  8.235960E-003,  1.406726E-003
  2.285000E-005, -1.827447E-002, -8.284195E-003, -9.990277E-003
  2.286000E-005,  1.086573E-002,  1.195630E-002, -1.090565E-003
  2.287000E-005, -6.225039E-003, -1.350613E-002,  7.281091E-003
  2.288000E-005, -1.156312E-002, -1.246453E-002,  9.014161E-004
  2.289000E-005, -1.953356E-002, -9.774630E-003, -9.758929E-003
  2.290000E-005, -1.285409E-003, -3.093640E-003,  1.808230E-003
  2.291000E-005,  7.283234E-003,  2.905180E-003,  4.378054E-003
  2.292000E-005, -2.159611E-002, -1.119183E-002, -1.040428E-002
  2.293000E-005, -1.027635E-002, -1.321625E-002,  2.939893E-003
  2.294000E-005,  4.897729E-003,  7.915640E-003, -3.017911E-003
  2.295000E-005,  7.495219E-005, -1.763504E-003,  1.838456E-003
  2.296000E-005,  7.797723E-003,  6.473029E-003,  1.324694E-003
  2.297000E-005, -4.895695E-003,  4.041779E-003, -8.937473E-003
  2.298000E-005,  2.913645E-003,  2.466584E-003,  4.470607E-004
  2.299000E-005, -1.086671E-003, -5.744645E-004, -5.122063E-004
  2.300000E-005,  1.157461E-003,  8.777361E-003, -7.619900E-003
  2.301000E-005, -7.613753E-003, -1.290774E-003, -6.322979E-003
  2.302000E-005,  1.917474E-002,  1.300705E-002,  6.167696E-003
  2.303000E-005, -4.780518E-003, -1.968373E-003, -2.812145E-003
  2.304000E-005,  2.767698E-003,  1.757517E-003,  1.010181E-003
  2.305000E-005, -1.451122E-002, -6.658988E-003, -7.852229E-003
  2.306000E-005,  1.389046E-002,  2.110811E-002, -7.217651E-003
  2.307000E-005,  7.615433E-003,  3.016442E-003,  4.598991E-003
  2.308000E-005, -3.270880E-003,  8.635617E-004, -4.134442E-003
  2.309000E-005, -3.507808E-003, -1.318920E-003, -2.188888E-003
  2.310000E-005,  5.834202E-003,  1.660138E-002, -1.076718E-002
  2.311000E-005, -4.114544E-003,  6.328973E-003, -1.044352E-002
  2.312000E-005,  3.959935E-003,  7.301605E-003, -3.341670E-003
  2.313000E-005,  9.159966E-005, -3.459781E-004,  4.375777E-004
  2.314000E-005, -8.956353E-003, -9.003722E-003,  4.736913E-005
  2.315000E-005,  9.345339E-003,  7.639926E-003,  1.705413E-003
  2.316000E-005,  1.667382E-002,  1.910902E-002, -2.435197E-003
  2.317000E-005,  2.719606E-003,  3.385164E-003, -6.655580E-004
  2.318000E-005, -1.826259E-002, -1.418168E-002, -4.080913E-003
